block_number, block_name, block_trial_count, block_pairing_definition, study_name, task_number, task_name, trial_number, trial_name, trial_response, trial_latency, trial_error, session_id 
3,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,15,Friendly|,left,535,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,17,james2.jpg|,right,519,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,2,Kind|,left,533,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,18,Attractive|,left,454,0,7310267
3,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,5,Nice|,left,934,0,7310267
3,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,3,Nasty|,right,887,0,7310267
3,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,4,james.jpg|,right,900,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,2,brian1.jpg|,left,1042,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,7,james1.jpg|,right,610,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,9,james2.jpg|,right,610,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,13,brian1.jpg|,left,598,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,14,Considerate|,left,652,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,17,Ugly|,right,647,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,19,Annoying|,right,710,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,15,brian.jpg|,left,468,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,9,Ugly|,right,581,0,7310267
3,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,10,brian.jpg|,left,631,0,7310267
3,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,11,Irritating|,right,695,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,6,Considerate|,left,631,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,11,Kind|,left,727,0,7310267
3,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,1,Warm|,left,1510,0,7310267
3,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,2,james2.jpg|,right,2999,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,8,brian2.jpg|,left,484,0,7310267
3,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,14,brian2.jpg|,left,727,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,19,james1.jpg|,right,535,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,15,Rude|,right,679,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,3,brian.jpg|,left,733,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,10,brian.jpg|,left,662,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,4,james.jpg|,right,551,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,6,james1.jpg|,right,691,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,8,Nice|,left,519,0,7310267
3,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,6,james1.jpg|,right,791,0,7310267
3,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,16,james.jpg|,right,597,0,7310267
3,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,19,Irritating|,right,1111,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,1,Warm|,left,870,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,4,Rude|,right,801,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,10,Attractive|,left,614,0,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,18,james.jpg|,right,454,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,12,Friendly|,left,551,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,13,Evil|,right,567,0,7310267
3,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,0,brian.jpg|,left,2258,0,7310267
3,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,8,brian1.jpg|,left,965,0,7310267
3,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,9,Nice|,left,663,0,7310267
3,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,17,Nasty|,right,26694,1,7310267
1,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,14,james1.jpg|,right,579,0,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,16,brian2.jpg|,left,614,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,3,Nasty|,right,725,0,7310267
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,7,Irritating|,right,647,0,7310267
3,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,18,brian1.jpg|,left,2260,0,7310267
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,0,Friendly|,left,3160,1,7310267
1,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,12,brian2.jpg|,left,516,0,7310267
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,25,Nice|,left,680,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,33,Evil|,right,819,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,39,Friendly|,left,963,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,7,james.jpg|,right,571,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,9,james1.jpg|,left,306,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,25,Kind|,left,833,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,26,brian2.jpg|,left,987,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,34,james.jpg|,right,1338,1,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,17,Warm|,left,1692,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,0,brian.jpg|,right,2538,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,6,brian1.jpg|,right,954,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,9,Friendly|,left,739,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,4,brian2.jpg|,left,499,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,6,james2.jpg|,right,595,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,12,brian.jpg|,left,589,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,16,james1.jpg|,right,813,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,19,Rude|,right,715,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,3,brian.jpg|,left,770,0,7310391
6,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,8,james1.jpg|,left,604,0,7310391
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,17,Considerate|,left,665,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,15,brian.jpg|,right,451,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,29,Friendly|,left,1183,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,20,james1.jpg|,left,1072,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,21,Attractive|,left,820,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,32,james1.jpg|,left,1365,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,34,james.jpg|,left,1070,0,7310391
3,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,8,james.jpg|,right,907,0,7310391
3,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,16,brian2.jpg|,left,1695,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,10,brian2.jpg|,right,685,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,14,james2.jpg|,left,741,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,5,Annoying|,right,826,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,14,james.jpg|,right,810,0,7310391
6,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,6,james.jpg|,left,611,0,7310391
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,13,Attractive|,left,626,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,12,Nice|,left,690,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,21,Evil|,right,643,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,23,Attractive|,left,1101,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,1,brian1.jpg|,left,1267,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,2,james1.jpg|,right,788,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,15,brian2.jpg|,left,528,0,7310391
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,11,Rude|,right,793,0,7310391
6,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,12,brian.jpg|,right,547,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,2,james1.jpg|,left,1043,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,3,james2.jpg|,left,843,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,6,brian.jpg|,right,493,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,7,brian2.jpg|,right,503,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,18,brian.jpg|,right,456,0,7310391
3,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,1,Attractive|,left,2194,0,7310391
3,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,5,Kind|,left,1532,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,24,brian1.jpg|,left,648,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,1,Attractive|,left,699,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,2,brian.jpg|,left,578,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,23,Irritating|,right,811,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,32,james.jpg|,right,1289,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,39,Evil|,right,544,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,8,james1.jpg|,right,709,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,10,james.jpg|,right,762,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,1,Considerate|,left,724,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,7,Kind|,left,791,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,17,Evil|,right,762,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,24,james.jpg|,left,1349,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,10,brian.jpg|,left,579,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,14,james1.jpg|,right,522,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,13,Nice|,left,453,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,19,brian1.jpg|,right,429,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,20,james2.jpg|,right,736,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,3,Friendly|,left,602,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,19,Nasty|,right,740,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,16,james.jpg|,left,819,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,11,brian.jpg|,left,422,0,7310391
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,1,Irritating|,right,1595,0,7310391
6,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,2,brian2.jpg|,right,1341,0,7310391
6,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,4,james2.jpg|,left,1020,0,7310391
6,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,18,brian2.jpg|,right,604,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,15,Considerate|,left,828,0,7310391
3,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,18,james1.jpg|,right,1049,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,9,Attractive|,left,828,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,5,Ugly|,right,620,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,8,brian.jpg|,right,721,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,13,Nice|,left,906,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,38,brian2.jpg|,right,805,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,8,james.jpg|,right,419,0,7310391
6,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,14,brian1.jpg|,right,685,0,7310391
6,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,19,Annoying|,right,762,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,1,Attractive|,left,1641,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,6,Nasty|,right,752,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,5,brian1.jpg|,right,498,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,8,james.jpg|,left,585,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,17,james1.jpg|,left,579,0,7310391
3,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,7,Nice|,left,922,0,7310391
3,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,10,brian.jpg|,left,977,0,7310391
3,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,15,Irritating|,right,1153,1,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,18,brian2.jpg|,left,953,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,2,Kind|,left,776,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,3,Evil|,right,641,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,7,Annoying|,right,964,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,11,Ugly|,right,742,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,14,james.jpg|,left,393,0,7310391
3,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,14,james2.jpg|,right,745,0,7310391
3,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,19,Considerate|,left,826,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,7,Kind|,left,633,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,15,Annoying|,right,1145,1,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,11,Irritating|,right,747,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,18,james1.jpg|,left,940,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,27,Annoying|,right,975,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,30,brian1.jpg|,right,596,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,37,Considerate|,left,666,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,4,brian2.jpg|,left,581,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,5,brian1.jpg|,left,593,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,5,Warm|,left,1501,0,7310391
5,Pierre|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,4,brian.jpg|,right,557,0,7310391
3,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,9,Evil|,right,1189,0,7310391
3,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,12,brian1.jpg|,left,1307,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,22,james2.jpg|,right,463,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,13,Evil|,right,785,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,15,Nasty|,right,890,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,22,brian2.jpg|,right,633,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,26,james2.jpg|,left,692,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,36,brian.jpg|,right,737,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,18,brian2.jpg|,left,809,0,7310391
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,5,Friendly|,left,801,0,7310391
2,Pleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,9,Friendly|,left,629,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,14,Rude|,right,707,0,7310391
3,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,3,Annoying|,right,1218,0,7310391
3,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,4,brian1.jpg|,left,4627,0,7310391
3,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,11,Ugly|,right,1148,0,7310391
4,Francois|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,28,james1.jpg|,right,608,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,33,Nice|,left,659,0,7310391
4,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,37,Nice|,left,691,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,4,james2.jpg|,left,609,0,7310391
7,Pierre|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,12,brian1.jpg|,right,707,0,7310391
1,Pierre|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,0,brian2.jpg|,left,5225,0,7310391
6,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,0,james.jpg|,left,3364,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,10,james1.jpg|,left,330,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,16,james2.jpg|,left,596,0,7310391
3,Pleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,13,Warm|,left,832,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,35,Rude|,right,2466,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,11,Rude|,right,697,0,7310391
7,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,2,james.jpg|,left,1057,0,7310391
7,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,3,Warm|,left,789,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,29,Nasty|,right,653,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,35,Ugly|,right,714,0,7310391
6,Francois|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,16,james1.jpg|,left,687,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,0,Rude|,right,1665,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,10,Irritating|,right,1239,0,7310391
2,Unpleasant|,20,"Pleasant,Unpleasant",ybalab.daniel.death1.0001,6,iat,19,Irritating|,right,915,0,7310391
5,Francois|,20,"Francois,Pierre",ybalab.daniel.death1.0001,6,iat,13,james2.jpg|,left,602,0,7310391
4,Unpleasant|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,31,Ugly|,right,667,0,7310391
4,Pierre|,20,"Pleasant/Pierre,Unpleasant/Francois",ybalab.daniel.death1.0001,6,iat,0,brian1.jpg|,left,723,0,7310391
7,Unpleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,31,Rude|,right,690,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,9,james2.jpg|,right,580,0,7310391
1,Francois|,20,"Pierre,Francois",ybalab.daniel.death1.0001,6,iat,17,james.jpg|,right,568,0,7310391
6,Pleasant|,20,"Pleasant/Francois,Unpleasant/Pierre",ybalab.daniel.death1.0001,6,iat,3,Kind|,left,1074,0,7310391
